# Fermi Energy: 6.456943
# Segment boundaries (k-distance): 0.000000 0.866000 1.866000 2.219600 3.280200
# Segment labels: L $\Gamma$ X K $\Gamma$
    2.0004    -1.3729
    2.0074    -1.3634
    2.0145    -1.3536
    2.0216    -1.3434
    2.0286    -1.3318
    2.0357    -1.3210
    2.0428    -1.3041
    2.0498    -1.2959
    2.0569    -1.2843
    2.0640    -1.2718
    2.0711    -1.2578
    2.0781    -1.2434
    2.0852    -1.2235
    2.0923    -1.2131
    2.0993    -1.1983
    2.1064    -1.1828
    2.1135    -1.1663
    2.1206    -1.1499
    2.1276    -1.1313
    2.1347    -1.1141
    2.1418    -1.0941
    2.1488    -1.0761
    2.1559    -1.0574
    2.1630    -1.0376
    2.1701    -1.0149
    2.1771    -0.9934
    2.1842    -0.9743
    2.1913    -0.9530
    2.1983    -0.9293
    2.2054    -0.9078
    2.2125    -0.8856
    2.2196    -0.8617
    2.2412    -0.8685
    2.2628    -0.8523
    2.2845    -0.8035
    2.3061    -0.7291
    2.3278    -0.6354
    2.3494    -0.5303
    2.3711    -0.4138
    2.3927    -0.2895
    2.4144    -0.1578
    2.4360    -0.0227
    2.4577     0.1183
    2.4793     0.2630
    2.5009     0.4124
    2.5226     0.5645
    2.5442     0.7228
    2.5659     0.8784
    2.5875     1.0422
    2.6092     1.2055
    2.6308     1.3736
    2.6525     1.5460
    2.6741     1.7171
    2.6958     1.8931
    2.7174     2.0731
    2.7391     2.2532
    2.7607     2.4363
    2.7823     2.6241
    2.8040     2.8095
    2.8256     2.9985
    2.8473     3.1912
    2.8689     3.3850
    2.8906     3.5796
    2.9122     3.7746
    2.9339     3.9708
    2.9555     4.1677
    2.9772     4.3671
    2.9988     4.5657
    3.0204     4.7641
    3.0421     4.9623
    3.0637     5.1511
    3.0854     5.3402
    3.1070     5.5237
    3.1287     5.7006
    3.1503     5.8675
    3.1720     6.0215
    3.1936     6.1610
    3.2153     6.2745
    3.2369     6.3590
    3.2586     6.4183

    0.0000     5.2161
    0.0173     5.2160
    0.0346     5.2191
    0.0520     5.2231
    0.0693     5.2268
    0.0866     5.2331
    0.1039     5.2417
    0.1212     5.2518
    0.1386     5.2653
    0.1559     5.2757
    0.1732     5.2887
    0.1905     5.3034
    0.2078     5.3201
    0.2252     5.3382
    0.2425     5.3572
    0.2598     5.3784
    0.2771     5.4016
    0.2944     5.4240
    0.3118     5.4492
    0.3291     5.4757
    0.3464     5.5019
    0.3637     5.5331
    0.3810     5.5622
    0.3984     5.5942
    0.4157     5.6269
    0.4330     5.6598
    0.4503     5.6929
    0.4676     5.7313
    0.4850     5.7664
    0.5023     5.8044
    0.5196     5.8431
    0.5369     5.8811
    0.5542     5.9199
    0.5716     5.9595
    0.5889     6.0003
    0.6062     6.0394
    0.6235     6.0802
    0.6409     6.1189
    0.6582     6.1566
    0.6755     6.1935
    0.6928     6.2300
    0.7101     6.2641
    0.7275     6.2983
    0.7448     6.3272
    0.7621     6.3522
    0.7794     6.3760
    0.7967     6.3972
    0.8141     6.4137
    0.8314     6.4223
    0.8487     6.4302
    0.8660     6.4361
    0.8660     6.4361
    0.8860     6.4273
    0.9060     6.4021
    0.9260     6.3633
    0.9460     6.3142
    0.9660     6.2529
    0.9860     6.1818
    1.0060     6.1054
    1.0260     6.0204
    1.0460     5.9335
    1.0660     5.8415
    1.0860     5.7502
    1.1060     5.6562
    1.1260     5.5617
    1.1460     5.4648
    1.1660     5.3694
    1.1860     5.2751
    1.2060     5.1825
    1.2260     5.0926
    1.2460     5.0018
    1.2660     4.9142
    1.2860     4.8271
    1.3060     4.7436
    1.3260     4.6630
    1.3460     4.5823
    1.3660     4.5055
    1.3860     4.4312
    1.4060     4.3587
    1.4260     4.2900
    1.4460     4.2233
    1.4660     4.1598
    1.4860     4.1010
    1.5060     4.0419
    1.5260     3.9883
    1.5460     3.9349
    1.5660     3.8860
    1.5860     3.8413
    1.6060     3.7982
    1.6260     3.7589
    1.6460     3.7227
    1.6660     3.6887
    1.6860     3.6579
    1.7060     3.6318
    1.7260     3.6069
    1.7460     3.5864
    1.7660     3.5685
    1.7860     3.5556
    1.8060     3.5431
    1.8260     3.5345
    1.8460     3.5303
    1.8660     3.5288
    1.8731     3.5270
    1.8801     3.5230
    1.8872     3.5150
    1.8943     3.5086
    1.9014     3.4905
    1.9084     3.4752
    1.9155     3.4554
    1.9226     3.4340
    1.9296     3.4096
    1.9367     3.3820
    1.9438     3.3553
    1.9509     3.3226
    1.9579     3.2920
    1.9650     3.2590
    1.9721     3.2232
    1.9791     3.1865
    1.9862     3.1486
    1.9933     3.1131
    2.0004     3.0727
    2.0074     3.0325
    2.0145     2.9920
    2.0216     2.9527
    2.0286     2.9144
    2.0357     2.8713
    2.0428     2.8312
    2.0498     2.7901
    2.0569     2.7513
    2.0640     2.7107
    2.0711     2.6704
    2.0781     2.6342
    2.0852     2.5933
    2.0923     2.5552
    2.0993     2.5196
    2.1064     2.4818
    2.1135     2.4459
    2.1206     2.4109
    2.1276     2.3777
    2.1347     2.3443
    2.1418     2.3130
    2.1488     2.2810
    2.1559     2.2514
    2.1630     2.2233
    2.1701     2.1957
    2.1771     2.1692
    2.1842     2.1443
    2.1913     2.1206
    2.1983     2.0980
    2.2054     2.0771
    2.2125     2.0563
    2.2196     2.0412
    2.2412     2.0627
    2.2628     2.0987
    2.2845     2.1450
    2.3061     2.2030
    2.3278     2.2667
    2.3494     2.3394
    2.3711     2.4193
    2.3927     2.5053
    2.4144     2.5949
    2.4360     2.6913
    2.4577     2.7937
    2.4793     2.8975
    2.5009     3.0062
    2.5226     3.1195
    2.5442     3.2313
    2.5659     3.3493
    2.5875     3.4708
    2.6092     3.5887
    2.6308     3.7124
    2.6525     3.8341
    2.6741     3.9558
    2.6958     4.0813
    2.7174     4.2053
    2.7391     4.3278
    2.7607     4.4515
    2.7823     4.5725
    2.8040     4.6965
    2.8256     4.8168
    2.8473     4.9263
    2.8689     5.0088
    2.8906     5.0925
    2.9122     5.1815
    2.9339     5.2687
    2.9555     5.3592
    2.9772     5.4560
    2.9988     5.5472
    3.0204     5.6391
    3.0421     5.7327
    3.0637     5.8272
    3.0854     5.9203
    3.1070     6.0090
    3.1287     6.0947
    3.1503     6.1740
    3.1720     6.2460
    3.1936     6.3086
    3.2153     6.3616
    3.2369     6.4024
    3.2586     6.4290

    0.0000     5.2241
    0.0173     5.2193
    0.0346     5.2204
    0.0520     5.2238
    0.0693     5.2291
    0.0866     5.2372
    0.1039     5.2493
    0.1212     5.2574
    0.1386     5.2668
    0.1559     5.2781
    0.1732     5.2902
    0.1905     5.3049
    0.2078     5.3215
    0.2252     5.3397
    0.2425     5.3586
    0.2598     5.3853
    0.2771     5.4065
    0.2944     5.4282
    0.3118     5.4507
    0.3291     5.4778
    0.3464     5.5043
    0.3637     5.5352
    0.3810     5.5668
    0.3984     5.5955
    0.4157     5.6282
    0.4330     5.6616
    0.4503     5.6954
    0.4676     5.7366
    0.4850     5.7685
    0.5023     5.8109
    0.5196     5.8440
    0.5369     5.8831
    0.5542     5.9216
    0.5716     5.9603
    0.5889     6.0030
    0.6062     6.0428
    0.6235     6.0841
    0.6409     6.1196
    0.6582     6.1580
    0.6755     6.1946
    0.6928     6.2306
    0.7101     6.2659
    0.7275     6.3029
    0.7448     6.3309
    0.7621     6.3574
    0.7794     6.3795
    0.7967     6.3994
    0.8141     6.4169
    0.8314     6.4239
    0.8487     6.4325
    0.8660     6.4569
    0.8660     6.4569
    0.8860     6.4324
    0.9060     6.4046
    0.9260     6.3664
    0.9460     6.3178
    0.9660     6.2551
    0.9860     6.1846
    1.0060     6.1077
    1.0260     6.0227
    1.0460     5.9349
    1.0660     5.8420
    1.0860     5.7548
    1.1060     5.6577
    1.1260     5.5693
    1.1460     5.4655
    1.1660     5.3709
    1.1860     5.2800
    1.2060     5.1846
    1.2260     5.0964
    1.2460     5.0069
    1.2660     4.9180
    1.2860     4.8303
    1.3060     4.7452
    1.3260     4.6659
    1.3460     4.5856
    1.3660     4.5086
    1.3860     4.4329
    1.4060     4.3608
    1.4260     4.2912
    1.4460     4.2235
    1.4660     4.1620
    1.4860     4.1035
    1.5060     4.0441
    1.5260     3.9916
    1.5460     3.9379
    1.5660     3.8888
    1.5860     3.8428
    1.6060     3.7992
    1.6260     3.7605
    1.6460     3.7260
    1.6660     3.6912
    1.6860     3.6599
    1.7060     3.6348
    1.7260     3.6075
    1.7460     3.5886
    1.7660     3.5746
    1.7860     3.5575
    1.8060     3.5464
    1.8260     3.5362
    1.8460     3.5315
    1.8660     3.5319
    1.8731     3.5299
    1.8801     3.5316
    1.8872     3.5319
    1.8943     3.5371
    1.9014     3.5353
    1.9084     3.5356
    1.9155     3.5368
    1.9226     3.5412
    1.9296     3.5432
    1.9367     3.5468
    1.9438     3.5522
    1.9509     3.5553
    1.9579     3.5588
    1.9650     3.5637
    1.9721     3.5699
    1.9791     3.5760
    1.9862     3.5808
    1.9933     3.5880
    2.0004     3.5961
    2.0074     3.6008
    2.0145     3.6082
    2.0216     3.6166
    2.0286     3.6248
    2.0357     3.6324
    2.0428     3.6429
    2.0498     3.6489
    2.0569     3.6597
    2.0640     3.6686
    2.0711     3.6801
    2.0781     3.6923
    2.0852     3.6996
    2.0923     3.7139
    2.0993     3.7214
    2.1064     3.7343
    2.1135     3.7459
    2.1206     3.7583
    2.1276     3.7707
    2.1347     3.7856
    2.1418     3.7990
    2.1488     3.8111
    2.1559     3.8280
    2.1630     3.8391
    2.1701     3.8524
    2.1771     3.8695
    2.1842     3.8902
    2.1913     3.8987
    2.1983     3.9161
    2.2054     3.9306
    2.2125     3.9484
    2.2196     3.9645
    2.2412     3.9494
    2.2628     3.9361
    2.2845     3.9278
    2.3061     3.9224
    2.3278     3.9198
    2.3494     3.9231
    2.3711     3.9283
    2.3927     3.9367
    2.4144     3.9532
    2.4360     3.9670
    2.4577     3.9834
    2.4793     4.0070
    2.5009     4.0362
    2.5226     4.0654
    2.5442     4.1020
    2.5659     4.1342
    2.5875     4.1762
    2.6092     4.2188
    2.6308     4.2705
    2.6525     4.3195
    2.6741     4.3731
    2.6958     4.4306
    2.7174     4.4923
    2.7391     4.5582
    2.7607     4.6252
    2.7823     4.6999
    2.8040     4.7687
    2.8256     4.8474
    2.8473     4.9344
    2.8689     5.0516
    2.8906     5.1639
    2.9122     5.2785
    2.9339     5.3878
    2.9555     5.4957
    2.9772     5.5981
    2.9988     5.6997
    3.0204     5.7944
    3.0421     5.8867
    3.0637     5.9700
    3.0854     6.0514
    3.1070     6.1273
    3.1287     6.1939
    3.1503     6.2525
    3.1720     6.3060
